code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
6111028001024,0.5,Low,Low Sugar,Yes
6111242100022,0.0,Low,Low Sugar,No
8480000038524,0.7,Moderate,Low Sugar,Yes
4056489471264,0.450617283950617,High,Moderate Sugar,Yes
3017760000062,0.319444444444444,Moderate,Moderate Sugar,Yes
3228857001194,0.0833333333333333,High,Low Sugar,Yes
5013665115571,0.491666666666667,High,Moderate Sugar,No
5000295142893,1.0,High,Low Sugar,No
5052909732600,1.0,High,High Sugar,No
6111262820245,0.998607242339833,High,High Sugar,Yes
6111265800497,0.0,Low,Low Sugar,Yes
3336971805021,0.0405882352941176,Moderate,Low Sugar,Yes
3154230809869,0.0,Moderate,Low Sugar,Yes
5000373704289,-1.0,High,Low Sugar,Yes
8719200269934,0.0,High,Low Sugar,Yes
6111032009870,0.686274509803922,Low,Moderate Sugar,Yes
20713713,0.679611650485437,High,Moderate Sugar,No
3017620420702,0.979130434782609,High,High Sugar,Yes
4088600060941,0.0,Low,Low Sugar,No
6111024004746,-1.0,High,Low Sugar,No
6111032000624,0.0,Low,Low Sugar,No
5010477348395,0.32755905511811,High,High Sugar,Yes
3251490320001,0.327272727272727,Low,Low Sugar,Yes
5411188125808,0.9,Low,Moderate Sugar,Yes
7622210100917,0.538461538461538,High,High Sugar,Yes
20004132,0.9,Low,Low Sugar,No
8001060375109,0.4375,High,Low Sugar,Yes
4088600041445,0.0625,High,Low Sugar,No
5050974505259,0.0689655172413793,Low,Low Sugar,No
6111037000506,0.0,High,Low Sugar,Yes
6111126005580,0.0,Low,Low Sugar,No
8715700423913,0.916666666666667,Low,Moderate Sugar,Yes
3523230028431,1.0,High,Low Sugar,No
3175681037854,0.02,High,Low Sugar,No
4088600056135,0.00416666666666667,Moderate,Low Sugar,No
6111021013208,0.961538461538462,High,High Sugar,Yes
6111243002493,0.271523178807947,High,Low Sugar,Yes
6111024001530,-1.0,High,Low Sugar,Yes
6111245342696,0.0,High,Low Sugar,Yes
5060088701478,0.833333333333333,Moderate,Moderate Sugar,Yes
5060367181311,0.5,Low,Low Sugar,No
6111242106666,0.8,Moderate,High Sugar,Yes
6111126001988,0.68,Low,Low Sugar,No
252751,0.0620985010706638,High,Low Sugar,No
6111203005014,0.0,High,Low Sugar,Yes
8076809513722,0.776315789473684,Low,Moderate Sugar,Yes
8480000171320,0.620689655172414,Low,Moderate Sugar,Yes
4056489361855,0.271523178807947,High,Low Sugar,No
5411188124702,0.0,Low,Low Sugar,Yes
5010029000504,0.0615384615384615,Moderate,Low Sugar,No
5010044005126,0.0567010309278351,Low,Low Sugar,Yes
6111099000254,-1.0,High,Low Sugar,No
6111260232095,0.271523178807947,High,Low Sugar,Yes
5449000267412,1.0,Low,Moderate Sugar,Yes
3046920027885,0.903846153846154,High,High Sugar,Yes
8076809545396,0.73134328358209,High,Low Sugar,Yes
5060088706022,0.833333333333333,High,High Sugar,Yes
5411188127697,0.492537313432836,Low,Low Sugar,Yes
5410126116953,0.0719298245614035,High,Low Sugar,Yes
7394376123337,0.472222222222222,Low,Low Sugar,No
6111032007661,0.754966887417219,Low,Moderate Sugar,Yes
8585002517968,0.909090909090909,High,Low Sugar,Yes
3088540004440,1.0,High,High Sugar,No
8715700017006,0.982758620689655,Moderate,High Sugar,No
5010044000121,0.0646551724137931,High,Low Sugar,Yes
5000137121994,0.0206794682422452,High,Low Sugar,No
8410111000707,0.740740740740741,Moderate,Low Sugar,Yes
6111249961466,0.621004566210046,High,High Sugar,Yes
20005719,0.5,High,Low Sugar,No
4033634061020,0.051063829787234,High,Low Sugar,No
3175460000017,0.833333333333333,High,Low Sugar,No
7622201695521,1.0,High,Low Sugar,Yes
89686120110,0.0444444444444444,High,Low Sugar,Yes
6111259093096,1.0,High,Low Sugar,Yes
3228857001316,0.294117647058824,High,Moderate Sugar,Yes
8712566134144,0.542857142857143,Moderate,Low Sugar,No
6111242106277,0.271523178807947,High,Low Sugar,Yes
7622210476104,0.322222222222222,Moderate,Moderate Sugar,Yes
6111251420142,-1.0,Low,Low Sugar,Yes
3240931548111,0.0428571428571429,Moderate,Low Sugar,No
80861263,0.979130434782609,High,High Sugar,Yes
3248340054063,1.0,Low,Low Sugar,No
5449000000286,1.0,Low,Moderate Sugar,Yes
5411188115472,1.0,Low,Low Sugar,Yes
37600106009,0.626666666666667,High,Moderate Sugar,No
8410076610621,0.466,High,High Sugar,Yes
5013665109389,0.456521739130435,High,Low Sugar,No
5018374285577,0.0383036935704514,High,Low Sugar,No
3415581101928,0.94,High,High Sugar,No
3664346305990,0.271523178807947,High,Low Sugar,Yes
3088542506508,0.9875,High,High Sugar,No
7613036021388,0.0795454545454545,High,Low Sugar,Yes
7311070032598,0.0568181818181818,Low,Low Sugar,Yes
3412290070071,1.0,High,Low Sugar,No
80135876,0.979130434782609,High,High Sugar,Yes
8480000512031,0.675675675675676,High,Low Sugar,Yes
6111035001710,0.271523178807947,High,Low Sugar,No
41005514,0.0565552699228792,High,Low Sugar,No
5010029229110,0.242857142857143,High,High Sugar,Yes
8052575090346,0.934782608695652,High,High Sugar,Yes
6111242102187,0.902255639097744,Low,Moderate Sugar,Yes
4088600065991,0.0426008968609865,High,Low Sugar,No
6111032002970,0.610687022900763,Low,Moderate Sugar,Yes
6111242926035,0.873417721518987,Low,Moderate Sugar,Yes
6111242104556,0.803921568627451,Low,Low Sugar,Yes
7290104507045,0.0444444444444444,High,Low Sugar,No
5013665112259,0.166666666666667,Low,Low Sugar,No
6111271800016,0.271523178807947,High,Low Sugar,No
7613035833272,0.271523178807947,High,Low Sugar,No
7613031473113,0.0104947526236882,High,Low Sugar,No
5052910706706,0.314285714285714,Low,Low Sugar,No
6111203007377,4.1,High,Low Sugar,Yes
8480000142429,0.03125,High,Low Sugar,Yes
5013665114017,0.023972602739726,High,Low Sugar,No
5060317350033,-1.0,High,Low Sugar,No
6111248360116,-1.0,Low,Low Sugar,No
3168930010906,0.280701754385965,High,High Sugar,Yes
3017760756198,0.6,High,High Sugar,Yes
5010477348517,0.298507462686567,High,High Sugar,Yes
3168930002987,0.0726027397260274,High,Moderate Sugar,Yes
20005832,0.91030534351145,High,High Sugar,Yes
5099801003339,0.0153846153846154,Moderate,Low Sugar,No
20471613,0.044280442804428,Moderate,Low Sugar,No
61232201948,0.0134228187919463,High,Low Sugar,No
6111242105638,0.0,Low,Low Sugar,No
5449000232250,1.0,Low,Low Sugar,Yes
5053990167845,0.0375,High,Low Sugar,Yes
5010292961182,4.1,Low,Low Sugar,No
5449000036957,0.91304347826087,High,High Sugar,Yes
6111250470254,0.0,Low,Low Sugar,No
7622210713926,0.333333333333333,High,High Sugar,Yes
8000500267035,0.737564322469983,High,High Sugar,Yes
8008698007389,0.107894736842105,High,Low Sugar,Yes
5014213711306,0.33125,High,Moderate Sugar,No
6111184001173,0.978792822185971,High,High Sugar,Yes
5000112611861,1.0,Low,Moderate Sugar,Yes
3155251205500,1.0,High,Low Sugar,No
80177609,1.0,High,High Sugar,Yes
6111250472500,0.701149425287356,Low,Moderate Sugar,Yes
6111184000244,4.37428571428571,High,High Sugar,Yes
6111242100299,0.0591715976331361,Moderate,Low Sugar,Yes
7622201444327,0.271523178807947,High,Low Sugar,Yes
6111259347434,0.387096774193548,Moderate,Moderate Sugar,Yes
7613035866386,1.0,Low,Low Sugar,Yes
3251491787810,0.328125,High,High Sugar,Yes
8076809529433,0.0546875,High,Low Sugar,No
20815882,0.214285714285714,Low,Low Sugar,No
3073781131888,1.0,High,Low Sugar,Yes
8715035110304,0.0895522388059701,Low,Low Sugar,No
7622300689124,0.6,High,High Sugar,Yes
3229820792132,0.571428571428571,Low,Low Sugar,No
3329770073265,1.0,Low,Low Sugar,No
40111445,0.898305084745763,High,High Sugar,Yes
5053990107384,0.0375,Low,Low Sugar,Yes
6111242101203,0.82,Low,Low Sugar,Yes
6111243590433,0.0,Low,Low Sugar,Yes
6111162000402,6.83333333333333,Moderate,Low Sugar,No
6111028001017,0.571428571428571,High,Low Sugar,Yes
7622210770714,0.366666666666667,Moderate,Moderate Sugar,Yes
8002470023727,-1.0,High,Low Sugar,No
7614500010013,0.983606557377049,High,High Sugar,Yes
5060367180758,0.54,High,Moderate Sugar,No
5000108280941,0.01875,Low,Low Sugar,No
5000129341034,0.0613636363636364,High,Low Sugar,No
7622210580092,0.958333333333333,High,High Sugar,Yes
8420756010320,1.0,High,Low Sugar,Yes
3182180060320,0.0626865671641791,High,Low Sugar,Yes
20072803,1.0,High,High Sugar,No
3073781131925,1.0,High,Low Sugar,Yes
5201054017517,1.0,Low,Low Sugar,No
3387390123210,0.304347826086957,High,High Sugar,Yes
3664346305860,0.945454545454545,High,High Sugar,Yes
40897677,0.0134453781512605,High,Low Sugar,No
5012121004336,0.0730478589420655,High,Low Sugar,Yes
6111126001711,0.585714285714286,Low,Low Sugar,No
8424893600321,1.0,Low,Moderate Sugar,Yes
3228857000906,0.117505995203837,High,Low Sugar,Yes
3017760363990,0.0857142857142857,High,Moderate Sugar,Yes
3229820004334,0.527272727272727,High,High Sugar,Yes
20159917,0.0654761904761905,High,Moderate Sugar,No
6111031003756,0.557142857142857,High,High Sugar,Yes
5000127142190,0.375,High,High Sugar,No
5010067373417,0.0,Low,Low Sugar,Yes
5011273014903,0.938461538461538,High,High Sugar,No
6111246722107,0.444444444444444,High,Low Sugar,No
3088545004001,1.0,High,High Sugar,No
7311070032604,0.1,High,Moderate Sugar,No
3155251205319,-1.0,High,Low Sugar,Yes
3760049796384,0.0743589743589744,High,Low Sugar,Yes
7394376665035,0.430379746835443,Low,Low Sugar,Yes
5000157079602,0.916666666666667,Low,Moderate Sugar,Yes
6111246910023,0.089622641509434,High,Low Sugar,Yes
3362600017619,0.555932203389831,High,High Sugar,Yes
6111242106673,0.85,Low,Moderate Sugar,No
4056489973010,-1.0,High,Low Sugar,No
3023470001015,0.356164383561644,High,High Sugar,Yes
7311070362664,0.142857142857143,High,Moderate Sugar,Yes
7622210476241,0.337837837837838,High,High Sugar,Yes
8480000156112,0.0696969696969697,High,Low Sugar,No
3061990143594,0.336065573770492,Low,Low Sugar,Yes
5018374350930,0.280575539568345,Low,Low Sugar,Yes
5057753158422,0.15962441314554,High,Moderate Sugar,No
6221007032540,0.0,High,Low Sugar,Yes
6111259340060,0.492537313432836,High,High Sugar,Yes
6111128001115,0.271523178807947,High,Low Sugar,No
8445291061132,-1.0,Low,Low Sugar,No
8712100751370,0.954545454545455,Low,High Sugar,Yes
8076802085738,0.0492957746478873,High,Low Sugar,No
8480000809421,0.0463414634146341,High,Low Sugar,Yes
8000500023976,0.870466321243523,High,High Sugar,Yes
5023762000113,1.0,Low,Low Sugar,Yes
6111032009924,0.0,Low,Low Sugar,Yes
3251491787803,0.307692307692308,High,High Sugar,Yes
3175681028098,0.152,Moderate,Low Sugar,Yes
8715035130104,0.571428571428571,Moderate,Low Sugar,No
5018357012411,0.208510638297872,High,Moderate Sugar,No
5740900402751,1.0,High,Low Sugar,No
20475604,0.360294117647059,Low,Low Sugar,Yes
6111266962675,1.0,High,Moderate Sugar,Yes
6111028001222,0.793650793650794,Low,Low Sugar,Yes
3175681116832,0.0,High,Low Sugar,Yes
9002515601018,1.0,Low,Moderate Sugar,Yes
3760049795479,0.0904761904761905,High,Low Sugar,Yes
3045140118502,0.957446808510638,High,High Sugar,Yes
20177201,0.8,Low,Low Sugar,Yes
5018357012534,0.292207792207792,Moderate,Moderate Sugar,No
5000127062092,0.215384615384615,High,Moderate Sugar,Yes
6111259346741,0.0766355140186916,High,Low Sugar,Yes
7622210444141,0.33,Moderate,Moderate Sugar,Yes
3175681028111,0.152,Moderate,Low Sugar,Yes
3033710074525,1.0,Moderate,Low Sugar,No
7613287514325,0.111111111111111,High,Moderate Sugar,Yes
5013665115557,0.491666666666667,High,Moderate Sugar,No
5013665108320,0.373239441632166,High,Moderate Sugar,No
8000500273296,0.898648648648649,High,High Sugar,Yes
7394376620157,0.47887323943662,Low,Low Sugar,No
5013665103134,0.222222222222222,Low,Low Sugar,Yes
6111024001202,-1.0,High,Low Sugar,Yes
6111249960964,0.464788732394366,High,High Sugar,Yes
3046920029681,0.736842105263158,High,Moderate Sugar,No
3033491588136,0.861111111111111,Low,Low Sugar,Yes
20177218,0.846153846153846,Low,Low Sugar,Yes
3168930170549,0.967741935483871,Low,Low Sugar,Yes
3178530402728,0.630434782608696,High,High Sugar,Yes
3182180001996,0.0548387096774194,High,Low Sugar,Yes
7613035937420,0.55,High,Low Sugar,Yes
7622300315733,1.0,High,Low Sugar,Yes
8710445020878,0.0499168053244592,High,Low Sugar,Yes
8710482532303,0.0678571428571429,High,Low Sugar,No
20656935,-1.0,Low,Low Sugar,Yes
5010003000131,0.0784753363228699,High,Low Sugar,Yes
6111128000026,-1.0,Low,Low Sugar,No
6111242102552,0.214659685863874,Moderate,Low Sugar,Yes
89686120073,0.0465581395348837,High,Low Sugar,Yes
6111024001974,-1.0,High,Low Sugar,Yes
6111031005095,0.298507462686567,High,High Sugar,Yes
6111271800030,0.271523178807947,High,Low Sugar,No
7622300336738,0.0611940298507463,High,Low Sugar,Yes
3229820787008,0.740740740740741,Low,Low Sugar,No
8886303210238,0.758620689655172,Moderate,Low Sugar,Yes
3302740059193,1.0,Low,Low Sugar,Yes
5060088705940,0.85,Moderate,High Sugar,Yes
5010044007588,0.0786240786240786,High,Low Sugar,Yes
6111180005342,0.0,High,Low Sugar,Yes
6111032002963,0.610687022900763,Low,Moderate Sugar,Yes
8711200548002,0.9375,High,Low Sugar,Yes
3034470003107,0.975,High,High Sugar,Yes
3038354199603,0.443037974683544,High,Low Sugar,Yes
5000119095282,0.066193853427896,High,Low Sugar,No
6111180010414,0.0476190476190476,High,Low Sugar,Yes
4025500287955,1.0,Low,Low Sugar,No
3168930009795,0.209677419354839,High,Moderate Sugar,Yes
3033491704642,1.0,Low,Low Sugar,No
5053990127740,0.0537037037037037,High,Low Sugar,Yes
20337292,0.543689320388349,High,Moderate Sugar,No
8410076801197,0.437984496124031,Moderate,Moderate Sugar,Yes
5010477347312,0.257575757575758,High,High Sugar,Yes
8719200251700,1.0,High,Low Sugar,Yes
20522605,0.88,Low,Low Sugar,No
5060482840179,0.489864864864865,High,Moderate Sugar,No
5601363006668,0.10586319218241,High,Moderate Sugar,Yes
6111242104617,0.0,Moderate,Low Sugar,Yes
54022263,1.0,Low,Moderate Sugar,Yes
3073781192186,1.0,High,Moderate Sugar,Yes
6111259090415,0.891304347826087,Moderate,Low Sugar,Yes
3229820794532,0.25,High,High Sugar,Yes
20019907,1.0,Low,Low Sugar,No
20416690,1.0,Low,Low Sugar,No
5034660021582,0.960526315789474,Low,Moderate Sugar,Yes
5057373489593,1.0,Low,Low Sugar,No
5036034406193,0.040625,Moderate,Low Sugar,Yes
8076802085981,0.0492957746478873,High,Low Sugar,No
8852018101024,0.0393939393939394,High,Low Sugar,Yes
4056489235798,0.0883116883116883,High,Low Sugar,Yes
5000462416772,1.0,Low,Low Sugar,No
4088600247458,0.155714285714286,High,Moderate Sugar,Yes
5060198820052,0.0476190476190476,Low,Low Sugar,No
8480000340245,0.772727272727273,High,Low Sugar,No
8480000808585,0.00900900900900901,High,Low Sugar,No
3366321053307,-1.0,High,Low Sugar,Yes
6111017042403,0.829508196721311,High,High Sugar,Yes
234931,0.0669456066945607,Moderate,Low Sugar,No
8434165437418,0.0,High,Low Sugar,Yes
20621469,0.110691823899371,Moderate,Low Sugar,No
5000108022176,0.0166666666666667,Moderate,Low Sugar,No
4056489682677,0.976190476190476,High,Low Sugar,No
5060055251548,1.0,High,Low Sugar,Yes
6111032002918,0.612244897959184,Low,Moderate Sugar,Yes
6111017046470,0.936170212765957,High,High Sugar,Yes
6111099000605,-1.0,Low,Low Sugar,Yes
3168930159896,0.967741935483871,Low,Low Sugar,Yes
3302740047367,1.0,Moderate,Low Sugar,Yes
8964000577066,0.0,Moderate,Low Sugar,Yes
6111266962651,0.0,Moderate,Low Sugar,No
8712100724572,0.227777777777778,Low,Low Sugar,Yes
3366321053284,-1.0,High,Low Sugar,Yes
5034467000223,0.0526315789473684,Moderate,Low Sugar,No
8435185101112,0.98,Low,Moderate Sugar,Yes
6111032004448,0.544554455445545,High,Moderate Sugar,Yes
1415490,1.0,Moderate,Low Sugar,Yes
5059319029702,0.0918604651162791,High,Moderate Sugar,No
5411188118961,0.956521739130435,Low,Low Sugar,Yes
3664346306027,0.931034482758621,Low,Moderate Sugar,Yes
5070000126548,0.158953722334004,High,Moderate Sugar,Yes
8410076472953,0.0394736842105263,High,Low Sugar,Yes
3175681257566,0.253731343283582,High,High Sugar,No
8710522922019,0.933333333333333,Low,Moderate Sugar,No
5411188099154,0.956521739130435,Low,Low Sugar,Yes
4056489406679,0.98,Low,Low Sugar,Yes
5411188121213,1.0,Low,Low Sugar,Yes
5411188112778,-1.0,Low,Low Sugar,Yes
5011835101690,0.0421052631578947,High,Low Sugar,No
6111242103696,1.0,Moderate,High Sugar,Yes
5060198645624,0.116666666666667,Moderate,Low Sugar,No
6111029000293,1.0,High,High Sugar,Yes
3272770094412,1.0,High,Low Sugar,No
3760020508012,0.0138888888888889,High,Low Sugar,No
3560070614202,0.011864406779661,High,Low Sugar,No
7622210103314,1.0,High,Low Sugar,Yes
7613287152183,0.185714285714286,High,Moderate Sugar,Yes
5010338013714,0.414285714285714,High,Moderate Sugar,No
5056053305703,0.223214285714286,Moderate,Low Sugar,No
6111260680452,1.0,High,High Sugar,Yes
6111062000175,0.271523178807947,High,Low Sugar,No
3387390326574,0.287179487179487,High,High Sugar,Yes
4008400260921,0.894353369763206,High,High Sugar,Yes
4008400402222,0.979130434782609,High,High Sugar,Yes
5060283760669,0.2,High,Moderate Sugar,Yes
6111242107366,0.517241379310345,Low,Low Sugar,Yes
6111203006646,0.397350993377483,High,Moderate Sugar,Yes
3366321052003,-1.0,High,Low Sugar,Yes
8013355999143,0.34375,High,High Sugar,Yes
8410199790958,0.10586319218241,High,Moderate Sugar,Yes
8410076610744,0.605769230769231,Moderate,Moderate Sugar,Yes
50147588,0.6875,Moderate,Moderate Sugar,Yes
5000442007594,0.0,High,Low Sugar,Yes
5018095011318,0.20625,Moderate,Low Sugar,Yes
4088600003429,0.0483870967741935,Moderate,Low Sugar,No
4088600132334,0.611111111111111,Moderate,Low Sugar,Yes
5740900404496,1.0,High,Low Sugar,No
4088600276267,0.0404761904761905,High,Low Sugar,No
6111035002052,0.754237288135593,Low,Moderate Sugar,Yes
3760020500658,0.945454545454545,High,High Sugar,Yes
3292070005161,0.0114942528735632,High,Low Sugar,No
3700214611548,0.583333333333333,High,Moderate Sugar,No
8000500269169,0.767441860465116,High,High Sugar,Yes
4008400409627,0.979130434782609,High,High Sugar,Yes
80042563,0.882352941176471,Low,Low Sugar,No
20443375,-1.0,Moderate,Low Sugar,No
20621483,0.199395770392749,High,Moderate Sugar,No
5000184201199,0.04,Low,Low Sugar,Yes
50184385,0.04,High,Low Sugar,Yes
898999000503,1.0,Low,Moderate Sugar,No
5010029207880,0.0761904761904762,High,Low Sugar,No
6111203005779,0.857142857142857,High,Moderate Sugar,Yes
43647868039,1.0,Moderate,High Sugar,No
8402001015205,0.138461538461538,High,Moderate Sugar,Yes
4058172309250,0.0384615384615385,Moderate,Low Sugar,Yes
3284230011884,0.170588235294118,High,Moderate Sugar,Yes
3178530410143,0.527272727272727,High,High Sugar,Yes
3168930003632,0.0183333333333333,High,Low Sugar,Yes
3124480186560,1.0,Low,Moderate Sugar,Yes
5059319014814,0.0952380952380952,High,Moderate Sugar,No
4088600266008,0.956521739130435,Moderate,Low Sugar,No
5020364010151,0.0,High,Low Sugar,No
5025125000198,0.0502283105022831,High,Low Sugar,Yes
6111245470023,-1.0,High,Low Sugar,No
6111031005279,0.355263157894737,High,High Sugar,Yes
3468570116601,-1.0,Low,Low Sugar,No
3329770051072,1.0,Low,Low Sugar,No
5410041010800,0.580645161290323,High,High Sugar,Yes
3178530407396,0.550314465408805,High,High Sugar,Yes
3033710003228,0.0385542168674699,High,Low Sugar,No
5411188115496,-1.0,Low,Low Sugar,Yes
8718836397110,0.271523178807947,High,Low Sugar,Yes
5054775188321,1.0,High,Low Sugar,No
5000157024886,0.27741935483871,Low,Low Sugar,Yes
7613287195210,0.140186981395786,High,Moderate Sugar,Yes
5018095004341,0.0451612903225806,Moderate,Low Sugar,Yes
4056489102977,-1.0,High,Low Sugar,No
5060283760812,0.481012658227848,Low,Low Sugar,Yes
6111250474641,0.419354838709677,Moderate,Low Sugar,Yes
938150,0.981530343007916,High,High Sugar,No
6111246721735,1.13888888888889,High,Low Sugar,No
6111018909194,0.792134831460674,Moderate,Moderate Sugar,Yes
3083680973939,1.0,Low,Moderate Sugar,No
