energy_kcal,energy_kj,carbohydrates,sugars,fat,saturated_fat,proteins,fiber,salt,sodium,nova_group,nutrition_score,fruits_veg_nuts_percent,brands,code,product_name
231.0,964.0,20.4,19.3,14.7,8.6,4.3,,0.11,0.044,4.0,15.0,0.0,"Deluxe,Envia",20281151,Creme Brulee
46.0,196.0,2.3,2.2,0.6,0.5,7.9,,0.2,0.08,4.0,,0.0,Hacendado,8480000106704,Batido proteínas Whey Hacendado
36.0,362.0,58.0,2.4,6.0,1.0,1.1,16.0,1.3,0.52,3.0,2.0,0.0,tastino,20006167,Fette croccanti con sesamo
,2015.0,64.0,18.0,20.5,4.7,7.1,4.3,1.68,0.672,4.0,21.0,0.0,Fontaneda,7622210114730,
540.0,2266.0,50.0,0.5,34.0,2.8,5.9,5.2,0.575,0.23,3.0,6.0,0.0,"Marque Repère, Pom'Lisse",3564700576083,Chips Pom'Lisse
275.0,,21.2,1.6,16.0,1.4,8.5,6.2,0.87,0.348,4.0,1.0,52.6902223124098,Hari&Co,3760257090731,Galettes de lentilles vertes courgette menthe
63.0,,4.6,4.6,3.6,2.4,3.1,,0.1275,0.051,1.0,3.0,0.0,Hacendado,8480000103802,Leche entera
397.0,1685.0,97.5,94.5,0.5,0.5,0.1,,0.028,0.0112,,20.0,0.0,Tic Tac,4008400395029,
153.0,640.0,7.5,1.5,7.0,0.7,14.0,0.9,0.87,0.348,4.0,0.0,0.10817307692308,Picard,3270160744824,2 dos de cabillaud façon fish and chips
706.0,,156.0,0.4,1.0,0.2,16.4,2.6,0.04,0.016,1.0,-1.0,0.0,Golden Sun,20364625,Reis - Basmati Reis
283.0,1184.0,60.0,2.0,1.1,0.2,6.0,0.0,3.05,1.22,4.0,18.0,0.0,"La Pastilla, Samia",3276650115709,Feuilles de Brick
468.0,1950.0,62.6,21.0,19.5,2.2,7.8,5.3,0.7,0.28,4.0,13.0,0.0,"Barilla, Mulino Bianco",8076809542005,Primizie
216.0,913.0,41.0,2.5,1.3,0.2,6.8,6.0,1.2,0.48,4.0,2.0,0.0,"Auchan, Auchan Gourmet",3596710425525,Pain tranché au seigle
31.0,132.0,6.2,1.5,0.5,0.2,0.5,0.9,0.58,0.232,4.0,2.0,47.795703125,"Carrefour BIO, Carrefour",3560071225940,Mouliné aux légumes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01033,0.004132,1.0,0.0,0.0,Rocchetta,8009245001010,Rocchetta Naturale
521.0,2165.0,38.2,35.6,37.5,19.0,6.7,0.0,0.191,0.0764,4.0,26.0,10.5,Kinder,4008400553023,Maxi King
734.0,3071.0,0.8,0.8,81.0,55.0,0.5,,0.0975,0.039,2.0,20.0,0.0,Hacendado,8480000207227,Mantequilla con sal
452.0,,63.4,33.6,17.5,7.0,8.0,4.3,0.35,0.14,4.0,19.0,7.0,"Crownfield, Lidl",20080655,Barritas muesli Chocolate
318.0,1348.0,70.0,61.0,1.1,0.4,2.9,7.6,0.2,0.08,3.0,12.0,75.0,Hacendado,8480000342096,Mango deshidratado
464.0,,52.0,14.0,21.0,4.5,13.0,8.9,0.01,0.004,4.0,7.0,10.0,"Marque Repère, Grainéa",3564706604353,granola
21.0,91.0,4.8,4.8,0.0,0.0,0.3,0.5,0.0,0.0,4.0,9.0,7.0,Pascual,8410128276003,Bifrutas tropical
467.0,1960.0,64.3,26.8,18.1,2.2,8.7,6.4,0.85,0.34,4.0,14.0,0.0,Nature Valley,8410076601506,Crunchy Avena y Miel
38.0,,4.5,1.9,0.0,0.0,4.9,,17.21,6.884,3.0,20.0,29.0,"Pearl River Bridge, guandong pro bio tech",6921180820025,Pearl River Bridge Soy Sauce
70.95,,12.5,9.7,2.1,1.9,0.19965,0.4,0.2175,0.087,4.0,15.0,0.0,Nestle,59945383,NESCAFÉ 3in1 ORIGINAL
296.0,1252.0,51.0,9.4,4.1,0.6,11.0,5.1,0.76,0.304,4.0,2.0,0.0,Bimbo,8412600018323,"Bagels Semillas 8,8%"
269.0,1136.0,46.0,5.1,4.1,0.4,8.7,6.0,1.2,0.48,4.0,3.0,2.0625,"Harrys, Harry’s",3228857001491,Harrys pain de mie extra moelleux complet sans sucres ajoutés 500g
143.0,,21.0,8.2,5.6,2.8,1.8,,0.26,0.104,3.0,26.0,0.0,"Borggreve,Wintertraum",4061461735098,Gewürz-Spekulatius
513.0,2146.0,53.0,0.5,30.0,2.9,6.2,5.2,0.835,0.334,3.0,10.0,7.0,Lay's,8710398500410,Naturel Chips
465.0,,70.0,30.0,17.0,5.6,5.7,4.4,0.53,0.212,4.0,18.0,9.8,"Marque Repère, P'tit Déli",3564706506992,Croc break
369.0,1557.0,72.0,23.0,5.1,0.6,5.2,7.0,0.35,0.14,4.0,7.0,13.0,GRAINÉA,3564706617483,"Grainéa Abricot barres aux 5 céréales Maîs,Blé, Seigle, Riz  x 6 barres"
459.0,1921.0,59.0,21.0,19.0,1.7,7.2,9.0,0.75,0.3,4.0,10.0,5.5,Gullón,8410376046908,Sandwich de avellana con avena y chips de chocolate Vitalday
57.0,,3.5,3.0,0.2,0.1,10.0,0.0,0.0,0.0,1.0,-4.0,0.0,Løgismose,5713507041012,Skyr Nature
520.0,2176.0,53.0,0.6,30.8,2.7,5.0,3.8,0.9,0.36,3.0,11.0,0.0,Lay's,8410199023094,Gourmet Original
366.0,1542.0,61.0,13.0,6.9,1.0,10.0,9.9,0.02,0.008,4.0,-2.0,24.0,"Carrefour BIO, Carrefour",3560071407506,Muesli fruits
438.0,1857.0,67.7,3.0,13.0,2.0,10.0,5.0,1.625,0.65,3.0,12.0,0.0,"Gran Pavesi, pavesi",8013355999679,Gran Pavesi crackers
61.0,,7.1,3.4,3.0,0.3,1.1,0.8,0.1,0.04,4.0,7.0,5.0,The Original Oatly,7394376617904,Oatly Hafer Barista Edition
123.0,,4.5,4.5,10.0,6.7,3.7,,0.1,0.04,,7.0,0.0,Pilos / LIDL,20972622,Iaurt cremos in stil grecesc 10%
73.0,,8.9,8.9,0.1,0.1,9.1,,0.11,0.044,4.0,-1.0,0.25,Les 2 vaches,3661344825246,Skyr bio vanille
271.0,1134.0,2.6,1.6,25.0,1.8,5.9,2.6,4.5,1.8,4.0,24.0,5.55555555555556,Amora,8720182257307,Amora Moutarde Mi-Forte 260g
4.0,,0.5,0.5,0.5,0.1,0.5,0.0,10.0,4.0,4.0,,11.0,Lipton,8720608002849,Infuse a froid pêche-framboise
128.0,533.0,4.0,4.0,10.0,7.1,5.6,,0.16,0.064,1.0,7.0,0.0,"CARREFOUR ORIGINAL, Carrefour",3560071411220,Yaourt grec
454.0,1890.0,63.0,0.5,24.0,6.0,5.9,4.0,0.58,0.232,4.0,11.0,0.0,Gullón,8410376055856,Gullon cookies
48.0,201.0,4.5,4.5,0.1,0.06,7.3,0.0,0.11,0.044,4.0,-2.0,0.0,Danone,3033490006006,Light & Free
387.0,1637.0,74.0,3.5,3.4,0.5,12.0,6.2,1.2,0.48,3.0,3.0,0.0,U,3256229386563,Tartines grillées craquantes au froment 250g
141.0,,10.0,2.8,7.7,4.5,7.4,,0.67,0.268,3.0,6.0,12.6385714285714,"Lidl, Toque du Chef",4056489194873,Hachis parmentier les classiques du chef
467.0,,70.0,36.67,20.0,10.0,6.67,3.3,707.5,283.0,4.0,26.0,17.3741666666667,Nestlé,11117780,"Dark chocolate covered pretzels with peppermint pieces, peppermint"
505.0,2115.0,60.0,21.0,25.0,2.2,9.0,4.3,0.44,0.176,4.0,14.0,15.875,Carrefour,3560071445294,Biscuits Épeautre et Sésame
406.0,,44.0,30.0,16.0,8.9,20.0,9.1,0.01,0.004,4.0,,0.0,Go On,5900617013101,Baton protein waniliowy
62.0,260.0,4.5,4.5,3.5,2.4,3.0,,,,1.0,,0.0,"Pilos,Lidl",4056489082958,Lapte
157.0,,0.0,,5.4,0.8,27.0,,0.00225,0.0009,3.0,-6.0,0.0,Lidl,4056489254676,Tunfisch Filets in Sonnenblüme
377.0,1577.0,78.0,16.0,1.5,0.2,8.8,7.9,0.02,0.008,4.0,0.0,10.0,Kellogg's,5059319013442,Apricot Wheats
900.0,,0.0,0.0,100.0,14.0,0.0,,0.0,0.0,2.0,0.0,,Cauvin,3336590080809,L'Olive vierge extra
650.0,,9.1,5.5,55.7,11.0,24.7,6.5,0.8,0.32,3.0,5.0,97.0,Lidl,20978082,Whole Nut Smooth Peanut Butter
16.0,,1.4,0.1,0.1,0.0,0.9,2.9,1.6325,0.653,3.0,3.0,97.0,Biona,5032722301160,Sauerkraut
32.0,136.0,5.8,5.7,0.5,0.1,0.5,0.2,0.01,0.004,1.0,2.0,68.0,Solevita,4056489424406,Bio ginger turmeric shot
0.0,,0.0,0.0,0.0,0.0,0.0,,8.25,3.3,,0.0,0.0,,8437002460334,Eau minérale
625.0,,19.4,6.1,50.9,7.7,19.5,5.4,0.7875,0.315,3.0,4.0,83.3333333333333,Stockwell & Co.,5057753654504,Roasted & Salted Cashews
225.0,,3.0,3.0,21.0,14.0,6.0,,0.8,0.32,4.0,13.0,0.0,PRÉSIDENT,3228022220061,Labné
342.0,,0.0,0.0,29.0,19.0,20.0,0.0,1.8675,0.747,3.0,16.0,0.0,"Lovilio, Milbona",20053475,Gorgonzola dop piccante
361.0,,69.6,10.6,1.7,0.4,11.3,10.9,0.42,0.168,4.0,0.0,0.0,"Essential Waitrose,Waitrose",5000169632727,Malted Wheats
90.0,,10.0,2.2,3.1,1.5,4.9,0.9,14.26,5.704,4.0,22.0,0.0,knorr,8712566479528,intense rich beef
16.0,,3.0,2.8,0.1,0.0,1.0,0.7,0.0875,0.035,1.0,-5.0,90.0,KTC,5013635312108,Chopped Tomatoes in Tomato Sauce
,,,,,,,,,,,,,Mestla,0020357122682,Milk
127.0,,25.7,0.5,0.1,0.1,4.9,,0.4,0.16,4.0,0.0,0.0,Amoy,5000111043106,Udon
31.0,131.0,6.0,4.8,0.1,0.0,1.1,,0.5,0.2,4.0,-2.0,99.25,"Cidacos,Hacendado",8480000160225,Tomate Pelado Troceado
75.0,311.0,12.6,11.6,0.5,0.3,4.6,,0.45,0.18,4.0,4.0,20.0,Onken,7610900296668,Strawberry
208.5,871.5,0.4,0.4,11.3,2.8,26.3,0.0,0.75,0.3,3.0,0.0,13.0208333333333,Tagine,6111243810012,"Sardines à l'huile de soja aux légumes, piment et épices"
595.0,2462.0,20.0,14.0,49.0,31.0,12.0,13.0,0.02,0.008,3.0,15.0,0.0,Carrefour,3560071453442,85% Cacao NOIR
243.0,,59.0,59.0,0.2,0.0,0.7,1.0,0.0,0.0,4.0,16.0,65.0,Bonne Maman,3045320512823,Bonne Maman Black Cherry Conserve 370G
210.0,,1.0,1.0,13.0,3.4,22.2,0.0,0.9825,0.393,3.0,1.0,26.0,Tesco,5018374363237,Tesco Sardines in Tomato Sauce
534.0,2224.0,50.0,48.0,33.0,19.0,6.0,,0.01,0.004,4.0,29.0,0.0,Ritter Sport,4000417602015,Schokolade Halbbitter
392.0,1660.0,84.0,15.0,1.3,0.3,8.0,6.0,0.84,0.336,3.0,9.0,0.0,Kellogg's,5059319026053,Special K
522.0,2185.0,67.0,1.6,24.0,3.7,7.1,4.7,1.0,0.4,4.0,11.0,0.709456762749454,Mister Free'd,5060367450578,Tortilla Chips Avocado Guacamole Flavour
394.0,1626.0,11.6,2.7,36.8,4.0,3.4,1.2,0.98,0.392,4.0,10.0,49.9097222222222,Tesco,5057373870902,Free from Green Pesto
75.0,,11.1,3.4,0.4,0.1,4.7,4.2,0.001175,0.00047,4.0,-5.0,92.8089887640449,Four Seasons,4088600247601,Taco Mixed Beans
78.0,,11.3,9.6,0.3,0.2,7.4,,0.235,0.094,1.0,0.0,0.0,Brooklea,4088600284880,Greek Style Fat Free Natural Yogurt
143.0,,0.5,0.0,9.6,2.7,14.1,0.0,0.3725,0.149,1.0,-2.0,0.0,"Sainsbury's,by sainsbury's",01454437,12 free range British eggs
104.0,,17.0,1.6,1.3,0.7,4.5,3.5,,,4.0,,0.0906808035714306,Coop,5000128967242,Co op wholemeal toastie
178.0,748.0,25.0,11.9,6.0,1.2,4.8,2.1,0.07,0.028,4.0,5.0,10.025,Nomadic,5391115000302,Yogurt and Oat Clusters
577.0,2384.0,5.9,5.1,52.3,4.0,20.9,10.9,0.4,0.16,1.0,-9.0,100.0,Pip & Nut,5060367180819,Smooth Almond Butter
538.0,2240.0,50.0,2.4,34.0,2.6,5.7,4.4,1.5,0.6,4.0,13.0,9.25,Lorenz,4018077004377,Crunchips Paprika
42.0,,3.4,2.3,1.8,0.2,3.0,0.3,0.1175,0.047,4.0,-1.0,9.0,Vermondo,4056489695356,Soy original
286.0,,55.9,1.9,1.4,0.3,9.2,6.5,0.25,0.1,,-5.0,0.0,Tesco,5057373964694,Wholewheat spaghetti (cooked)
232.2,,3.24,0.9,13.5,1.8,23.4,1.8,0.3555,0.1422,4.0,-4.0,57.0,Lidl,4056489068198,Tofu al naturale
488.0,2042.0,64.0,1.4,22.0,2.3,5.3,5.3,0.915,0.366,3.0,9.0,0.0,CO OP,5000128822107,Lightly Salted Tortilla Chips
356.0,,19.0,14.0,5.7,0.9,43.5,,0.3,0.12,4.0,,0.0,doves farm,5011766222211,Quick Yeast
135.0,569.0,20.0,1.6,3.0,1.5,3.9,5.9,1.0,0.4,4.0,7.0,46.4395751953125,Merchant Gourmet,5018095012544,Jamaican-style grains & pulses
516.0,2156.0,62.0,2.2,27.0,2.8,3.0,4.9,1.5,0.6,4.0,13.0,22.4416666666667,"Pom-Bär, funny-frisch",4000522105210,POM-BÄR Original
329.0,,81.5,80.8,0.5,0.2,0.5,0.5,0.03,0.012,2.0,19.0,0.0,"Sainsbury's, Sainsbury's basics",01292619,Basics Clear Honey
41.0,,7.2,2.1,0.7,0.2,1.6,0.7,0.65,0.26,4.0,3.0,23.203125,Baxters,5012427142503,Chicken broth
336.0,,71.0,38.3,1.8,0.4,5.8,6.3,0.03,0.012,4.0,11.0,55.496875,Simply Sumptuous,20472610,Muesli Berries & Cherries
228.0,,42.1,2.9,2.1,0.4,8.7,2.7,0.7675,0.307,4.0,2.0,0.0455729166666643,Warburtons,5010044003559,Toasting Muffins
369.0,1569.0,83.7,0.5,0.5,0.1,8.1,1.1,0.01,0.004,1.0,-1.0,0.0,Lidl,20071974,Basmati Rice (raw)
319.0,,7.3,6.5,30.2,4.8,3.2,2.7,0.001625,0.00065,3.0,6.0,71.1875,Aldi,4088600054520,Pesto Rosso
185.0,,23.0,2.4,8.1,0.6,3.6,2.6,0.84,0.336,3.0,5.0,41.0,higgidy-family-kitchen,5000116102709,Veggie Fingers
613.0,,6.0,3.9,52.0,4.3,26.0,8.3,0.0,0.0,1.0,-10.0,100.0,Vico,3336972211036,Amandes non grillées
257.0,,56.1,,5.9,,7.6,10.4,10.8075,4.323,3.0,,24.72125,schwartz,5000225005816,chilli packet
900.0,3700.0,0.0,0.0,100.0,14.3,0.0,0.0,0.0,0.0,2.0,0.0,100.0,Tesco,5051008878592,Organic Extra Virgin Olive Oil
84.0,,13.0,4.3,0.5,0.1,4.6,,0.53,0.212,4.0,-2.0,84.81,By Sainsbury's,00358484,Baked Beans
364.0,1509.0,0.5,0.5,31.0,22.0,21.0,,1.2,0.48,3.0,12.0,0.0,Entrepinares,8480000505439,Queso en lonchas de vaca
382.0,1619.0,82.9,8.8,1.4,0.5,7.4,4.2,1.33,0.532,4.0,10.0,0.0,Nestle,5900020042538,Go Free Gluten Free Corn Flakes imp
19.0,,2.5,2.1,0.3,0.1,0.8,1.3,2.0,0.8,4.0,7.0,71.7090909090909,Tesco,5053526005757,TESCO Whole Pickled Gherkins in spirit vinegar
828.0,3404.0,0.5,0.5,92.0,10.1,0.5,0.5,0.01,0.004,2.0,4.0,0.0,Sainsbury's,00064491,Sunflower Oil
492.0,,58.0,4.5,25.0,11.5,6.6999998092651,,0.5,0.2,,19.0,,Doritos,6221031497995,Doritos gout SWEET CHILI PEPPER
298.0,,2.4,2.1,31.0,22.0,2.2,,0.06,0.024,,16.0,,,4088600032337,Crème Fraîche
263.0,,65.0,65.0,0.0,0.0,0.4,,0.0,0.0,4.0,18.0,18.75,La Vieja Fábrica,8410134024957,Seville orange marmalade
313.0,,26.3,24.4,20.0,12.7,4.5,2.2,0.1275,0.051,4.0,20.0,0.0,Häagen-Dazs,3415581113921,Belgian Chocolate Ice Cream
199.0,823.0,4.3,1.2,19.0,17.0,2.0,,0.0,0.0,3.0,7.0,98.0,,5060298881601,Cocos organic
160.0,,15.0,1.0,10.0,1.5,2.0,1.0,0.35,0.14,3.0,18.0,10.4166666666667,Lay's,0028400199148,Classic
59.0,248.0,7.0,3.4,2.8,0.3,1.1,0.8,0.1,0.04,3.0,7.0,5.0,Oatly,7394376620744,Hafermilch Voll
293.0,,12.5,7.1,24.6,13.0,4.7,1.5,1.5625,0.625,4.0,15.0,54.7958374023438,The Spice Tailor,5052675000200,Delicate korma curry
260.0,1088.0,33.5,3.4,7.4,3.4,13.5,2.5,0.8175,0.327,3.0,5.0,19.5234375,Tesco,5057967575824,Stone Baked Margherita Pizza
466.6667,,66.6667,0.0,16.6667,1.6667,10.0,6.6667,0.91666675,0.3666667,3.0,2.0,0.358072916666668,Crunchmaster,0879890000694,Multi-Grain Crackers 6-Seed
301.0,,55.8,55.8,6.0,3.5,5.6,0.0,0.19,0.076,,21.0,,nestle,7613033355561,Dulce de Leche La lechera
79.0,328.0,4.9,4.9,5.5,0.7,1.4,2.2,0.66,0.264,3.0,-1.0,102.219791666667,D'aucy,3017800509999,Courgettes cuisinées à la provençale d'aucy 380g
50.0,,13.0,12.0,0.0,0.0,0.0,0.0,0.025,0.01,4.0,3.0,0.0,,6111180000613,Ideal Flan Vanilla
346.0,1449.0,14.0,0.0,11.0,6.5,25.0,46.0,0.3,0.12,1.0,,0.0,Ethiquable,3760278866513,Pur cacao non sucré
80.0,,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,10.1171875,Candy Kittens,5060384262901,Sour Watermelon
95.0,,15.0,12.5,2.7,1.8,2.7,4.0,0.1,0.04,,3.0,0.0,Jibal,6111246951927,Yaourt
231.0,,6.7,5.8,22.0,1.9,0.5,2.0,0.6975,0.279,4.0,5.0,80.0,Deluxe,20574338,Creamy Coleslaw
254.0,1076.0,51.0,2.4,0.7,0.1,9.4,3.8,0.59,0.236,3.0,1.0,0.0,Asda,5054070479179,Pitta breads
52.0,,0.0,0.0,3.0,0.5,5.8,0.8,0.0002,8e-05,4.0,-2.0,12.0,Tesco,5059697767913,Soya alternative to greek style yogurt
158.0,664.0,23.6,3.8,3.6,1.7,5.4,4.5,0.58,0.232,4.0,0.0,44.7395833333333,Aldi,4088600541860,Indian Style Grains
141.0,588.0,24.5,4.1,2.3,1.5,4.6,2.0,0.77,0.308,4.0,1.0,0.0,Mousline,3760381260543,Purée
,,,,1.2,,,,,,,,0.0,extralait,6111242070691,Extra Leben
,,,,,,,,,,,,,,8001480021976,
65.0,,11.3,11.3,1.6,1.0,1.6,0.0,0.075,0.03,4.0,18.0,0.0,Nestlé,7613038323701,Full cream sweetened condensed milk
0.8,,0.15,0.15,0.0,0.0,0.0,,0.0,0.0,,,,,6111246301241,Vinaigrede table blanc
142.0,,5.3,5.3,10.0,6.7,7.2,,0.91,0.364,4.0,10.0,1.455,Philadelphia,7622201694791,PHILADELPHIA GARLIC & HERBS www. For delicious vis
,,,,,,,,,,,,,Nestlé,6111018907800,
370.0,1567.0,74.9,13.4,2.2,0.5,8.7,8.0,0.48,0.192,4.0,1.0,1.90000000000001,"Crownfield, Lidl",4056489671442,Flakes fruits rouges
305.0,1277.0,10.6,0.7,25.4,2.8,6.8,3.4,0.61,0.244,3.0,4.0,79.0,Sainsbury's,00494625,Extra Smooth Houmous
366.0,1543.0,66.3,10.6,3.2,0.7,10.7,14.5,0.74,0.296,3.0,1.0,0.0,Aldi,4061464572706,bran flakes harvest morn
130.0,,16.996,0.0,7.0,0.5,2.0,2.0,162.5,65.0,3.0,21.0,0.0,"Late July, Late July Snacks",0815099021634,Sea Salt Thin & Crispy Restaurant Style Tortilla Chips
399.0,1681.0,77.0,54.0,8.0,7.1,8.3,0.0,1.6,0.64,4.0,,0.0,"Deutsche Extrakt Kaffee, REWE, ja!",4337256381185,Typ Cappuccino classic
352.2,,76.5,0.0,0.16,0.0,11.2,0.0,0.0,0.0,,0.0,,Cardella,8695077000743,Penne rigate
270.0,,37.0,2.1,6.5,0.7,12.0,8.5,0.83,0.332,3.0,-2.0,4.64254385964912,Asda Extra Special,5057172737154,Extra Special Mixed Seed Sourdough
120.0,,15.5,13.0,6.1,3.2,0.9,0.3,140.0,56.0,4.0,33.0,0.0,Tiffany,6291003206139,Team up
,,,,,,,,,,,,,,6934615980317,THE VERT DE CHINE
330.0,1376.0,41.0,2.5,9.4,2.0,11.9,26.4,0.49,0.196,4.0,,4.5,"Nestlé, Nestle fitness no added sugar protein cocoa, Nestle",5900020043832,NESTLE FITNESS Cocoa Protein Bar Multipack (
57.0,,6.7,5.7,2.7,0.2,1.0,,0.44,0.176,4.0,1.0,75.85,Sainsbury's,01221008,Cream of tomato soup
300.0,,68.6,67.7,0.6,0.2,2.5,5.2,0.05,0.02,,16.0,10.4166666666667,Alestro,4056489763321,Pasas sultanas
37.0,,3.9,0.7,2.1,1.6,0.2,0.6,0.00015,6e-05,4.0,,0.0,Nestle,8445290856296,Coffee Mate
441.0,184.0,47.6,1.9,24.3,12.8,6.6,2.8,0.45,0.18,3.0,12.0,0.0,Tesco,5059697712609,Ready Rolled Puff Pastry
,,,,,,,,,,4.0,,0.0,Deliplus,8402001001246,Vitamina C + Zinc sabor Limón
137.0,,5.0,0.0,9.0,2.5,9.0,,0.0,0.0,1.0,5.0,0.0,jaouda,6111266961371,Le nature
356.0,,1.1,0.5,39.0,12.0,0.5,,0.31,0.124,4.0,8.0,6.5,Blue band,8719200250444,Goede start
824.0,3389.0,0.0,0.0,91.6,14.2,0.0,,0.0,0.0,2.0,0.0,,Deluxe,4056489798552,Olivenöl
231.0,,1.0,1.0,17.6,2.3,23.7,,1.1,0.44,,2.0,,,6111255040018,Juby Sardines In Vegetable Oil125g
305.6,1279.0,81.0,,0.04,,0.47,,,,2.0,,,Al janoub,6111270420017,Miel d'Eucalyptus
,,,,,,,,,,,,,,7613287583901,
42.0,,10.6,10.6,0.0,,0.0,,,,,,,Gust Original,5942321000077,
,,,,,,,,,,,,,,6281031260814,
494.0,2067.0,55.0,24.0,25.0,6.8,1.0,3.8,0.51,0.204,4.0,19.0,23.0,Rigoni di Asiago,8052575092104,Nocciolata
,,,,,,,,,,,,,,6111243621922,
126.0,,0.1,0.1,2.9,1.0,24.7,0.5,2.1925,0.877,3.0,11.0,0.0,Tesco Finest,5059697767647,Wiltshire Cured Ham
2.0,,0.0,,0.0,,0.0,,,,1.0,,,merlin's beverages,5942328201200,Magnesium Drink Zero
468.0,1965.0,66.0,32.0,18.0,10.0,7.1,5.0,0.78,0.312,4.0,24.0,0.0,"Glico, LU, Mikado, Mondelez",7622202028199,Mikado
551.0,2297.0,57.3,56.1,33.3,6.4,3.7,3.0,0.03,0.012,4.0,27.0,29.5,Lidl,4335619011793,Choco nussa
265.0,,58.7,58.0,0.6,0.3,5.4,7.5,0.03,0.012,1.0,8.0,100.0,Aldi,4088600565019,Pitted Dates
125.0,523.0,0.0,0.0,10.5,6.5,7.5,,0.53,0.212,3.0,16.0,0.0,Aldi,4061459769906,British Mature Cheddar
573.0,2399.0,42.4,37.3,39.5,24.3,9.0,6.1,0.1,0.04,3.0,25.0,0.0,Marks & Spencer,29398003,Dark milk chocolate with blood orange
164.0,,21.5,12.5,7.5,5.0,1.9,0.6,0.15,0.06,4.0,,0.0,Excelo,6111259347045,6111259347045
,,,,,,,,,,,,,,6111245344799,Fromage cheddar 16 portion or blanc
122.15,517.9,14.45,13.17,4.95,3.17,4.95,0.0,0.0,0.0,,5.0,0.0,Jibal,6111246954935,
,,,,,,,,,,,,,,6111255772889,
,,,,,,,,,,4.0,,0.0,,6111262388288,
,,,,,,,,,,1.0,0.0,,,5111129000460,
13.0,55.0,2.0,0.7,0.5,0.1,0.7,0.5,1.9,0.76,3.0,7.0,65.2692708333333,"Amora, Croq'Vert",8711200460755,
435.0,1828.0,66.0,20.0,14.0,1.5,7.8,6.8,0.98,0.392,4.0,11.0,0.0,"BelVita, LU",3017760307499,Belvita Petit-Déjeuner Original
440.0,1849.0,66.0,7.9,12.0,2.0,13.0,7.8,0.89,0.356,4.0,7.0,0.0,Brioche Pasquier,3182180001026,Grilletine Céréales et Graines x18
106.0,,13.0,1.1,1.6,0.2,7.3,5.0,0.49,0.196,3.0,-7.0,98.0,Bjorg,3229820188751,Lentilles Carottes
63.0,260.0,4.0,3.4,4.3,0.7,1.3,1.4,0.34,0.136,3.0,-4.0,96.3125,Picard,3270160754656,Poêlée de légumes à la provencale
517.0,2161.0,60.0,36.0,27.0,13.0,7.4,4.2,0.34,0.136,4.0,25.0,9.0,Bonne Maman,3178530405781,Cookies Chocolat Noisettes
362.0,1528.0,64.0,20.0,5.8,2.6,9.1,8.2,0.6,0.24,,8.0,2.4,Carrefour,3270190111108,MUESLI & Co 7 FRUITS SECS
46.0,,11.0,11.0,0.0,,0.0,,0.0975,0.039,4.0,12.0,0.0,Red BullOrginal,90162909,Red Bull 250ml
82.0,,15.0,2.4,0.0,0.0,0.6,15.0,0.04,0.016,4.0,-5.0,50.0,Gerblé,3175681136397,Framboise Sans sucres ajoutés
55.0,233.0,13.0,11.0,0.5,0.1,0.5,1.5,0.0,0.0,1.0,-2.0,99.95,Charles & Alice,3297760097006,Pommes - sans sucres ajoutés
165.0,692.0,16.0,7.1,3.5,1.2,13.0,0.6,57.9,23.16,4.0,25.0,1.837158203125,Knorr,7611100054713,Aromat
368.0,1557.0,75.0,11.0,1.8,0.6,9.4,7.6,0.9,0.36,4.0,6.0,0.0,"Nestlé, Fitness",3387390325911,Original Nature
50.0,211.0,10.0,10.0,0.0,0.0,0.6,1.1,0.0,0.0,1.0,6.0,100.0,Tropicana,3502110004000,Tropicana Clémentine 1 L
230.0,966.0,30.0,5.0,7.6,1.8,8.0,4.9,0.95,0.38,4.0,3.0,4.4,Céréal Bio,3175681216303,Les Galettes Boulgour - Roquefort & Figues
483.0,2016.0,65.0,25.0,21.0,14.0,6.6,2.4,1.3,0.52,4.0,29.0,0.0,LU,7622210476203,Petit Lu beurre & sel de Guérande
72.0,,7.8,7.0,2.6,0.6,3.8,0.9,0.09,0.036,4.0,5.0,0.0,Bjorg,3229820793665,Soja chocolat
241.0,1023.0,58.0,58.0,0.0,0.0,0.0,1.1,0.0,0.0,4.0,16.0,65.0,Carrefour,3560070369690,Confiture Fraises
209.0,875.0,21.0,1.1,8.1,1.4,11.0,2.1,1.0,0.4,4.0,3.0,0.052490234375,Nature de France,3422210436245,Nuggets de poulet bio
304.0,1271.0,41.0,27.0,15.0,8.2,1.5,2.0,37.7,15.08,3.0,3.0,14.2,"Bio, Knorr",8714100880128,KNORR Bio Bouillon Saveur Légumes 6 Tablettes 60g
359.0,1526.0,52.0,52.0,0.8,0.5,36.0,,1.1,0.44,3.0,,0.0,Régilait,3043934232700,Lait écrémé en poudre
112.0,468.0,9.1,0.6,4.5,1.5,7.3,2.8,0.79,0.316,4.0,3.0,36.2037259615385,William Saurin,3049580545560,Les Saucisse aux lentilles
92.0,,20.0,20.0,0.5,0.1,0.6,1.1,0.01,0.004,4.0,4.0,70.0,Pure Via,3329757003926,Confiture de fraise
31.0,133.0,5.9,5.7,0.1,0.1,0.6,,1.7,0.68,4.0,7.0,73.714705882353,Kuhne,4012200040263,Gurkentopf
